0.000927827,0.0019558556666666,0.0002529426666666,0.001933733,0.0014658596666666,5.70036666666667e-05,0.0016370006666666,0.0003855806666666,1.08016666666667e-05,0.0004801433333333,0.0029609063333333
0.0013446553333333,0.0123852433333333,0.00265996,0.001354435,0.002791057,0.0012258386666666,0.004614591,0.0016084016666666,7.69256666666667e-05,0.0013297276666666,0.0039238663333333
0.0001767133333333,0.0062350186666666,0.0013262516666666,0.003044815,0.0045759406666666,0.0012963953333333,0.000568488,0.001695564,0.001025925,0.0010272976666666,0.0041933653333333
0.0006292076666666,0.0031630013333333,0.000756877,0.0006151496666666,0.0006132126666666,0.000119917,0.0004170343333333,0.0004617976666666,0.0,0.000546435,0.0001913526666666
0.0015608683333333,0.008044949,0.0018376156666666,0.0005982096666666,0.0044064236666666,0.0002030216666666,0.0015990376666666,0.0028625693333333,6.0422e-05,0.0007149713333333,0.0018130176666666
0.0005999393333333,0.002056016,0.0004493863333333,0.0006011756666666,0.0010699853333333,0.0007535393333333,0.0004952873333333,0.0004855023333333,3.33333333333333e-06,0.0002078186666666,0.0009777386666666
0.0009187536666666,0.0090463483333333,0.0021440493333333,0.0030044163333333,0.0011132763333333,0.00096105,0.0020148346666666,0.0076742886666666,0.0013003213333333,0.003400795,0.00956117
0.0009690696666666,0.006477263,0.003698499,0.0014308683333333,0.004547508,0.002460502,0.0068422976666666,0.0168508903333333,0.000248214,0.002859314,0.014329748
0.0004894906666666,0.0002430873333333,0.0002843173333333,1.01626666666667e-05,0.0001058756666666,6.66666666666667e-06,0.0048356206666666,0.003389978,0.00116249,0.0045205983333333,0.000278293
0.0006882246666666,0.0020276933333333,0.0001132346666666,0.0015150676666666,0.0006867746666666,0.0002771723333333,0.0018091186666666,0.0009096993333333,0.0005882586666666,0.0004885706666666,0.0009593246666666
0.0114503296666667,0.007908474,0.005449795,0.001087979,0.0088767176666666,0.0019983626666666,0.0143467556666667,0.015275384,9.3163e-05,0.0030544433333333,0.0284214393333333
